t_sec,timestamp,seq,solenoids,P_0,P_1,P_2,P_3
1284.868005,1398658637,24440,0,-6.0,-2.96,-2.77,-2.96
1285.436006,1399226638,24450,0,-6.0,-3.05,-2.77,-2.96
1286.004006,1399794638,24460,0,-6.0,-3.05,-2.77,-2.96
1286.572005,1400362637,24470,0,-5.76,-2.96,-2.77,-2.96
1287.140005,1400930637,24480,0,-6.0,-3.05,-2.77,-2.96
1287.708008,1401498640,24490,0,-6.0,-3.05,-2.77,-2.96
1288.276008,1402066640,24500,0,-6.0,-3.05,-2.68,-2.96
1288.844008,1402634640,24510,0,-6.0,-3.05,-2.87,-2.96
1289.412008,1403202640,24520,0,-6.0,-3.05,-2.77,-2.87
1289.982937,1403773569,24530,0,-6.0,-3.05,-2.77,-2.87
1290.551008,1404341640,24540,0,-6.0,-3.05,-2.77,-2.87
1291.119008,1404909640,24550,0,-6.0,-3.05,-2.77,-2.96
1291.687008,1405477640,24560,0,-6.0,-2.96,-2.77,-2.96
1292.255008,1406045640,24570,0,-5.76,-2.96,-2.77,-2.96
1292.823007,1406613639,24580,0,-5.76,-2.96,-2.87,-2.96
1293.391008,1407181640,24590,0,-6.0,-3.05,-2.77,-2.96
1293.959008,1407749640,24600,0,-6.0,-2.96,-2.77,-2.96
1294.527008,1408317640,24610,0,-6.0,-3.05,-2.77,-2.96
1295.095008,1408885640,24620,0,-6.0,-2.96,-2.77,-2.87
1295.663006,1409453638,24630,0,-6.0,-3.05,-2.77,-2.87
1296.234177,1410024809,24640,0,-6.0,-3.15,-2.77,-2.87
1296.802008,1410592640,24650,0,-6.0,-2.96,-2.77,-2.87
1297.370008,1411160640,24660,0,-6.0,-3.05,-2.77,-3.05
1297.938007,1411728639,24670,0,-6.0,-3.15,-2.77,-2.87
1298.506008,1412296640,24680,0,-6.0,-2.96,-2.68,-2.87
1299.074007,1412864639,24690,0,-6.0,-2.96,-2.87,-2.77
1299.642006,1413432638,24700,0,-6.23,-2.96,-2.77,-2.87
1300.210008,1414000640,24710,0,-6.0,-3.05,-2.87,-2.87
1300.778008,1414568640,24720,0,-5.76,-2.96,-2.68,-2.87
1301.346008,1415136640,24730,0,-5.76,-3.05,-2.68,-2.96
1301.914006,1415704638,24740,0,-6.0,-2.96,-2.77,-2.87
1302.484999,1416275631,24750,0,-5.76,-2.96,-2.77,-2.87
1303.053005,1416843637,24760,0,-6.0,-2.96,-2.77,-2.87
1303.621006,1417411638,24770,0,-6.0,-2.96,-2.68,-2.87
1304.189006,1417979638,24780,0,-5.76,-2.96,-2.77,-2.77
1304.757006,1418547638,24790,0,-6.0,-2.96,-2.68,-2.87
1305.325006,1419115638,24800,0,-6.0,-3.05,-2.77,-2.96
1305.893006,1419683638,24810,0,-6.0,-3.05,-2.77,-2.87
1306.461005,1420251637,24820,0,-6.0,-3.05,-2.77,-2.87
1307.029005,1420819637,24830,0,-6.0,-2.96,-2.68,-2.87
1307.597005,1421387637,24840,0,-6.0,-2.96,-2.77,-2.87
1308.165006,1421955638,24850,0,-6.0,-3.05,-2.68,-2.77
1308.733006,1422523638,24860,0,-6.0,-2.96,-2.77,-2.87
1309.304006,1423094638,24870,0,-5.76,-2.96,-2.77,-2.96
1309.872006,1423662638,24880,0,-6.0,-2.96,-2.87,-2.87
1310.440005,1424230637,24890,0,-6.0,-3.05,-2.77,-2.96
1311.008006,1424798638,24900,0,-6.0,-3.05,-2.68,-2.87
1311.576005,1425366637,24910,0,-6.0,-3.05,-2.77,-2.87
1312.144006,1425934638,24920,0,-6.0,-2.96,-2.77,-2.87
1312.712005,1426502637,24930,0,-6.0,-3.05,-2.68,-2.87
1313.280005,1427070637,24940,0,-6.0,-3.05,-2.87,-2.87
1313.848006,1427638638,24950,0,-6.0,-3.05,-2.77,-2.96
1314.416005,1428206637,24960,0,-5.76,-2.96,-2.68,-2.87
1314.984006,1428774638,24970,0,-6.0,-3.05,-2.77,-2.96
1315.554978,1429345610,24980,0,-5.76,-2.96,-2.68,-2.77
1316.123006,1429913638,24990,0,-6.0,-2.96,-2.77,-2.96
1316.691007,1430481639,25000,0,-6.0,-3.05,-2.77,-2.96
1317.259008,1431049640,25010,0,-6.0,-3.05,-2.68,-2.87
1317.827007,1431617639,25020,0,-6.0,-2.96,-2.77,-2.87
1318.395008,1432185640,25030,0,-6.0,-2.96,-2.68,-2.96
1318.963008,1432753640,25040,0,-6.0,-3.05,-2.77,-2.77
1319.531008,1433321640,25050,0,-5.76,-3.05,-2.77,-2.87
1320.099007,1433889639,25060,0,-5.76,-2.96,-2.77,-2.96
1320.667008,1434457640,25070,0,-6.0,-3.05,-2.68,-2.96
1321.235008,1435025640,25080,0,-6.0,-3.05,-2.59,-2.77
1321.806225,1435596857,25090,0,-5.76,-2.96,-2.68,-2.87
1322.374008,1436164640,25100,0,-6.0,-2.96,-2.68,-2.87
1322.942008,1436732640,25110,0,-5.76,-3.05,-2.68,-2.87
1323.510008,1437300640,25120,0,-6.23,-2.96,-2.68,-2.77
1324.078008,1437868640,25130,0,-6.0,-3.05,-2.77,-2.87
1324.646008,1438436640,25140,0,-5.76,-2.96,-2.68,-2.87
1325.214008,1439004640,25150,0,-6.0,-3.05,-2.68,-2.87
1325.782006,1439572638,25160,0,-6.0,-3.05,-2.77,-2.96
1326.350008,1440140640,25170,0,-6.0,-2.96,-2.68,-2.77
1326.918006,1440708638,25180,0,-5.76,-3.05,-2.68,-2.87
1327.486008,1441276640,25190,0,-6.0,-3.05,-2.68,-2.96
1328.057048,1441847680,25200,0,-5.76,-3.05,-2.77,-2.87
1328.625008,1442415640,25210,0,-6.0,-2.96,-2.77,-2.96
1329.193007,1442983639,25220,0,-5.76,-3.05,-2.68,-2.87
1329.761007,1443551639,25230,0,-6.0,-3.05,-2.68,-2.96
1330.329006,1444119638,25240,0,-6.0,-2.96,-2.68,-2.87
1330.897006,1444687638,25250,0,-6.0,-2.96,-2.77,-2.77
1331.465006,1445255638,25260,0,-5.76,-3.05,-2.77,-2.96
1332.033006,1445823638,25270,0,-6.0,-2.96,-2.77,-2.87
1332.601005,1446391637,25280,0,-6.0,-2.96,-2.68,-2.87
1333.169005,1446959637,25290,0,-6.0,-2.96,-2.68,-2.96
1333.737006,1447527638,25300,0,-6.0,-2.96,-2.68,-2.87
1334.305005,1448095637,25310,0,-6.0,-3.05,-2.68,-2.87
1334.876024,1448666656,25320,0,-6.0,-3.05,-2.77,-2.87
1335.444006,1449234638,25330,0,-6.0,-3.05,-2.77,-2.87
1336.012006,1449802638,25340,0,-6.0,-3.05,-2.87,-2.87
1336.580005,1450370637,25350,0,-6.0,-3.05,-2.77,-2.87
1337.148006,1450938638,25360,0,-6.0,-3.05,-2.77,-2.96
1337.716006,1451506638,25370,0,-6.0,-3.05,-2.87,-2.96
1338.284005,1452074637,25380,0,-6.0,-3.05,-2.77,-2.96
1338.852006,1452642638,25390,0,-6.0,-3.05,-2.77,-2.96
1339.420006,1453210638,25400,0,-6.0,-3.05,-2.77,-2.96
1339.988006,1453778638,25410,0,-6.0,-3.05,-2.77,-2.96
1340.556006,1454346638,25420,0,-6.0,-2.96,-2.77,-2.87
1341.127005,1454917637,25430,0,-6.0,-2.96,-2.77,-2.96
1341.695006,1455485638,25440,0,-6.0,-3.05,-2.77,-2.96
1342.263005,1456053637,25450,0,-6.0,-3.05,-2.77,-2.96
1342.831006,1456621638,25460,0,-6.23,-3.05,-2.77,-2.96
1343.399006,1457189638,25470,0,-6.0,-3.05,-2.77,-2.96
1343.967005,1457757637,25480,0,-5.76,-3.05,-2.77,-2.96
1344.535006,1458325638,25490,0,-6.0,-2.96,-2.77,-2.96
1345.103006,1458893638,25500,0,-6.0,-3.05,-2.77,-2.96
1345.671008,1459461640,25510,0,-6.0,-3.05,-2.68,-2.96
1346.239008,1460029640,25520,0,-6.0,-2.96,-2.77,-2.96
1346.807008,1460597640,25530,0,-6.0,-3.05,-2.77,-3.05
1347.38026,1461170892,25540,0,-6.0,-3.05,-2.77,-2.96
1347.948008,1461738640,25550,0,-6.0,-3.05,-2.77,-2.87
1348.516008,1462306640,25560,0,-6.0,-3.05,-2.77,-2.96
1349.084007,1462874639,25570,0,-6.0,-3.05,-2.77,-2.96
1349.652008,1463442640,25580,0,-6.23,-3.05,-2.77,-2.96
1350.220006,1464010638,25590,0,-6.0,-3.05,-2.77,-2.96
1350.788008,1464578640,25600,0,-6.0,-3.05,-2.77,-2.87
1351.356008,1465146640,25610,0,-5.76,-3.05,-2.77,-2.96
1351.924008,1465714640,25620,0,-6.0,-3.15,-2.87,-2.96
1352.492007,1466282639,25630,0,-6.23,-3.15,-2.77,-2.96
1353.060008,1466850640,25640,0,-6.23,-3.05,-2.77,-2.96
1353.628008,1467418640,25650,0,-6.0,-3.05,-2.87,-2.96
1354.199071,1467989703,25660,0,-6.0,-3.05,-2.77,-2.96
1354.767008,1468557640,25670,0,-6.0,-3.05,-2.87,-2.96
1355.335008,1469125640,25680,0,-5.76,-2.96,-2.77,-2.87
1355.903008,1469693640,25690,0,-6.0,-2.96,-2.77,-2.87
1356.471008,1470261640,25700,0,-5.76,-3.05,-2.87,-2.96
1357.039006,1470829638,25710,0,-6.0,-2.96,-2.77,-2.96
1357.607008,1471397640,25720,0,-6.0,-3.05,-2.87,-2.96
1358.175008,1471965640,25730,0,-6.0,-3.15,-2.87,-2.96
1358.743007,1472533639,25740,0,-6.0,-3.05,-2.77,-3.05
1359.311008,1473101640,25750,0,-6.0,-3.05,-2.77,-2.87
1359.879005,1473669637,25760,0,-6.0,-3.05,-2.77,-2.96
1360.450059,1474240691,25770,0,-6.0,-2.96,-2.77,-2.87
1361.018006,1474808638,25780,0,-6.0,-3.05,-2.87,-2.96
1361.586005,1475376637,25790,0,-5.76,-3.05,-2.77,-2.96
1362.154006,1475944638,25800,0,-6.0,-3.05,-2.68,-2.96
1362.722006,1476512638,25810,0,-6.0,-3.05,-2.77,-2.87
1363.290006,1477080638,25820,0,-6.0,-3.05,-2.77,-2.87
1363.858006,1477648638,25830,0,-6.0,-3.05,-2.77,-2.87
1364.426006,1478216638,25840,0,-6.0,-2.87,-2.77,-2.96
1364.994006,1478784638,25850,0,-6.0,-3.05,-2.68,-2.87
1365.562006,1479352638,25860,0,-5.76,-2.96,-2.68,-2.96
1366.130006,1479920638,25870,0,-6.0,-3.05,-2.77,-2.96
1366.701047,1480491679,25880,0,-6.0,-2.96,-2.87,-2.96
1367.269006,1481059638,25890,0,-6.0,-3.05,-2.77,-2.96
1367.837006,1481627638,25900,0,-6.0,-3.05,-2.77,-2.87
1368.405006,1482195638,25910,0,-6.0,-2.96,-2.77,-3.05
1368.973006,1482763638,25920,0,-6.0,-3.05,-2.77,-2.87
1369.541006,1483331638,25930,0,-6.0,-2.96,-2.77,-2.87
1370.109005,1483899637,25940,0,-5.76,-2.96,-2.77,-2.96
1370.677006,1484467638,25950,0,-6.23,-3.05,-2.77,-2.96
1371.245006,1485035638,25960,0,-5.76,-3.05,-2.68,-2.87
1371.813006,1485603638,25970,0,-6.0,-2.96,-2.77,-2.87
1372.381006,1486171638,25980,0,-6.0,-3.05,-2.77,-2.96
1372.949005,1486739637,25990,0,-6.0,-3.05,-2.77,-2.96
1373.520006,1487310638,26000,0,-6.0,-3.05,-2.77,-2.87
1374.088006,1487878638,26010,0,-6.0,-3.05,-2.87,-2.96
1374.656008,1488446640,26020,0,-6.0,-3.05,-2.77,-3.05
1375.224008,1489014640,26030,0,-6.0,-3.05,-2.77,-2.96
1375.792008,1489582640,26040,0,-6.0,-3.05,-2.87,-2.96
1376.360008,1490150640,26050,0,-6.0,-3.05,-2.77,-2.96
1376.928008,1490718640,26060,0,-6.0,-3.05,-2.77,-2.87
1377.496008,1491286640,26070,0,-6.0,-3.05,-2.87,-2.96
1378.064008,1491854640,26080,0,-5.76,-3.05,-2.77,-2.96
1378.632008,1492422640,26090,0,-6.0,-3.05,-2.77,-2.96
1379.200008,1492990640,26100,0,-6.0,-3.05,-2.77,-2.96
1379.771102,1493561734,26110,0,-6.0,-2.96,-2.77,-2.87
1380.339008,1494129640,26120,0,-6.0,-3.05,-2.77,-2.87
1380.907008,1494697640,26130,0,-6.0,-3.05,-2.77,-2.96
1381.475008,1495265640,26140,0,-6.0,-3.05,-2.77,-2.96
1382.043008,1495833640,26150,0,-6.0,-3.05,-2.87,-2.96
1382.611008,1496401640,26160,0,-6.0,-3.05,-2.77,-2.96
1383.179008,1496969640,26170,0,-6.0,-3.05,-2.77,-2.96
1383.747008,1497537640,26180,0,-6.0,-3.05,-2.77,-2.96
1384.315006,1498105638,26190,0,-6.0,-2.96,-2.77,-2.87
1384.883008,1498673640,26200,0,-6.0,-3.15,-2.77,-2.87
1385.451006,1499241638,26210,0,-6.0,-3.05,-2.77,-2.96
1386.022093,1499812725,26220,0,-6.0,-3.05,-2.87,-2.87
1386.590008,1500380640,26230,0,-6.0,-3.05,-2.77,-2.96
1387.158008,1500948640,26240,0,-6.0,-3.05,-2.77,-2.96
1387.726008,1501516640,26250,0,-6.0,-3.05,-2.77,-2.87
1388.294008,1502084640,26260,0,-6.0,-3.05,-2.77,-2.87
1388.862005,1502652637,26270,0,-5.76,-3.05,-2.77,-2.87
1389.430006,1503220638,26280,0,-6.0,-3.05,-2.77,-2.96
1389.998006,1503788638,26290,0,-6.0,-3.05,-2.87,-2.87
1390.566006,1504356638,26300,0,-6.0,-3.05,-2.77,-2.87
1391.134006,1504924638,26310,0,-6.0,-2.96,-2.68,-2.87
1391.702006,1505492638,26320,0,-6.0,-3.05,-2.77,-2.87
1392.273081,1506063713,26330,0,-6.0,-3.05,-2.77,-2.87
1392.841006,1506631638,26340,0,-6.0,-2.96,-2.77,-2.96
1393.409006,1507199638,26350,0,-6.0,-3.05,-2.77,-2.87
1393.977005,1507767637,26360,0,-6.0,-2.96,-2.77,-2.87
1394.545006,1508335638,26370,0,-6.0,-3.05,-2.77,-2.96
1395.113006,1508903638,26380,0,-6.0,-3.05,-2.68,-2.96
1395.681005,1509471637,26390,0,-5.76,-3.05,-2.77,-2.96
1396.249005,1510039637,26400,0,-5.76,-2.96,-2.68,-2.87
1397.385314,1511175946,26420,0,-5.76,-2.96,-2.59,-2.77
1397.953006,1511743638,26430,0,-5.76,-2.96,-2.49,-2.77
1398.521006,1512311638,26440,0,-6.23,-2.96,-2.77,-2.87
1399.092322,1512882954,26450,0,-6.0,-2.96,-2.68,-2.87
1399.660006,1513450638,26460,0,-5.76,-2.96,-2.68,-2.77
1400.228006,1514018638,26470,0,-6.0,-2.96,-2.68,-2.87
1400.796006,1514586638,26480,0,-6.0,-2.96,-2.68,-2.87
1401.364006,1515154638,26490,0,-6.0,-3.05,-2.68,-2.87
1401.932005,1515722637,26500,0,-5.76,-2.87,-2.87,-2.87
1402.500005,1516290637,26510,0,-5.76,-2.96,-2.68,-2.87
1403.068005,1516858637,26520,0,-5.76,-2.87,-2.77,-2.87
1403.636008,1517426640,26530,0,-5.76,-2.96,-2.68,-2.87
1404.204007,1517994639,26540,0,-5.76,-2.87,-2.59,-2.87
1404.772008,1518562640,26550,0,-5.76,-2.96,-2.68,-2.96
1405.34314,1519133772,26560,0,-6.0,-3.05,-2.68,-2.87
1405.911007,1519701639,26570,0,-6.0,-3.05,-2.68,-2.87
1406.479008,1520269640,26580,0,-6.0,-2.96,-2.77,-2.87
1407.047008,1520837640,26590,0,-5.76,-2.96,-2.77,-2.87
1408.183008,1521973640,26610,0,-6.0,-2.96,-2.68,-2.87
1408.751008,1522541640,26620,0,-6.0,-3.15,-2.68,-2.96
1409.319008,1523109640,26630,0,-6.0,-2.96,-2.77,-2.87
1409.887008,1523677640,26640,0,-6.0,-2.96,-2.77,-2.87
1410.455007,1524245639,26650,0,-6.0,-3.05,-2.77,-2.87
1411.594126,1525384758,26670,0,-6.0,-3.05,-2.77,-2.96
1412.162008,1525952640,26680,0,-5.76,-2.96,-2.68,-2.96
1412.730008,1526520640,26690,0,-6.0,-2.96,-2.68,-2.87
1413.298008,1527088640,26700,0,-5.76,-2.96,-2.68,-2.87
1413.866007,1527656639,26710,0,-6.0,-3.05,-2.77,-2.87
1414.434008,1528224640,26720,0,-6.0,-2.96,-2.68,-2.96
1415.002007,1528792639,26730,0,-6.0,-3.05,-2.77,-2.87
1415.570008,1529360640,26740,0,-6.0,-3.05,-2.87,-2.87
1416.138007,1529928639,26750,0,-6.0,-3.05,-2.77,-2.77
1416.706008,1530496640,26760,0,-6.0,-3.05,-2.68,-2.87
1417.274008,1531064640,26770,0,-6.23,-3.15,-2.77,-2.77
1417.842006,1531632638,26780,0,-5.76,-2.96,-2.68,-2.77
1418.413101,1532203733,26790,0,-5.76,-2.96,-2.68,-2.77
1418.981006,1532771638,26800,0,-6.0,-2.96,-2.68,-2.77
1419.549005,1533339637,26810,0,-6.0,-3.05,-2.77,-2.77
1420.117006,1533907638,26820,0,-6.0,-2.96,-2.68,-2.87
1420.685005,1534475637,26830,0,-6.0,-3.05,-2.77,-2.87
1421.253006,1535043638,26840,0,-6.0,-3.05,-2.59,-2.87
1421.821005,1535611637,26850,0,-6.0,-3.05,-2.68,-2.87
1422.389005,1536179637,26860,0,-6.0,-3.05,-2.68,-2.87
1422.957005,1536747637,26870,0,-6.0,-3.05,-2.77,-2.77
1423.525006,1537315638,26880,0,-5.76,-3.05,-2.68,-2.87
1424.093006,1537883638,26890,0,-6.0,-3.05,-2.68,-2.77
1424.670841,1538461473,26900,0,-6.0,-3.05,-2.77,-2.77
1425.239005,1539029637,26910,0,-6.0,-2.96,-2.77,-2.77
1425.807006,1539597638,26920,0,-6.0,-3.05,-2.68,-2.77
1426.375006,1540165638,26930,0,-6.0,-3.05,-2.59,-2.77
1426.943006,1540733638,26940,0,-6.0,-3.05,-2.68,-2.87
1427.511006,1541301638,26950,0,-6.0,-3.05,-2.68,-2.87
1428.079005,1541869637,26960,0,-5.76,-3.05,-2.77,-2.96
1428.647005,1542437637,26970,0,-6.0,-3.05,-2.77,-2.96
1429.215006,1543005638,26980,0,-5.76,-2.96,-2.68,-2.87
1429.783006,1543573638,26990,0,-6.0,-2.96,-2.68,-2.77
1430.351005,1544141637,27000,0,-6.0,-2.96,-2.68,-2.87
1430.92126,1544711892,27010,0,-6.0,-3.05,-2.68,-2.68
1431.489006,1545279638,27020,0,-6.0,-3.05,-2.77,-2.87
1432.057005,1545847637,27030,0,-5.76,-3.15,-2.68,-2.87
1432.625007,1546415639,27040,0,-6.0,-3.05,-2.68,-2.87
1433.193008,1546983640,27050,0,-6.0,-3.05,-2.68,-2.77
1433.761007,1547551639,27060,0,-6.23,-3.05,-2.77,-2.87
1434.329006,1548119638,27070,0,-6.0,-2.96,-2.77,-2.77
1434.897008,1548687640,27080,0,-6.0,-3.05,-2.68,-2.87
1435.465007,1549255639,27090,0,-6.0,-3.05,-2.87,-2.87
1436.033008,1549823640,27100,0,-6.0,-3.05,-2.68,-2.87
1436.601008,1550391640,27110,0,-6.0,-3.05,-2.77,-2.96
1437.169008,1550959640,27120,0,-5.76,-3.05,-2.68,-2.96
1437.739008,1551529640,27130,0,-6.0,-2.96,-2.68,-2.87
1438.307008,1552097640,27140,0,-5.76,-2.96,-2.77,-2.87
1438.875007,1552665639,27150,0,-5.76,-3.05,-2.68,-2.87
1439.443008,1553233640,27160,0,-6.0,-3.05,-2.77,-2.68
1440.011006,1553801638,27170,0,-6.0,-3.05,-2.68,-2.96
1440.579008,1554369640,27180,0,-6.0,-3.05,-2.68,-2.96
1441.147008,1554937640,27190,0,-6.0,-3.05,-2.87,-2.96
1441.715006,1555505638,27200,0,-6.0,-3.05,-2.77,-2.96
1442.283008,1556073640,27210,0,-5.76,-3.15,-2.77,-2.96
1442.851008,1556641640,27220,0,-6.0,-3.05,-2.77,-2.96
1443.419008,1557209640,27230,0,-6.0,-3.05,-2.77,-2.87
1443.989171,1557779803,27240,0,-6.0,-3.05,-2.77,-2.96
1444.557008,1558347640,27250,0,-6.0,-3.05,-2.77,-2.96
1445.125008,1558915640,27260,0,-6.0,-3.05,-2.77,-2.87
1445.693006,1559483638,27270,0,-6.0,-3.05,-2.68,-2.77
1446.261008,1560051640,27280,0,-6.0,-2.96,-2.68,-2.87
1446.829007,1560619639,27290,0,-6.0,-3.05,-2.87,-2.87
1447.397006,1561187638,27300,0,-6.0,-3.05,-2.87,-2.87
1447.965006,1561755638,27310,0,-6.0,-3.05,-2.77,-2.96
1448.533006,1562323638,27320,0,-6.0,-3.05,-2.77,-2.96
1449.101006,1562891638,27330,0,-6.0,-3.05,-2.77,-2.87
1449.669005,1563459637,27340,0,-6.0,-3.05,-2.87,-2.96
1450.240615,1564031247,27350,0,-6.0,-3.05,-2.77,-2.87
1450.809006,1564599638,27360,0,-6.0,-3.05,-2.77,-2.87
1451.377005,1565167637,27370,0,-5.76,-2.96,-2.77,-2.87
1451.945006,1565735638,27380,0,-6.0,-3.15,-2.77,-2.96
1452.513005,1566303637,27390,0,-6.0,-2.96,-2.68,-2.96
1453.081005,1566871637,27400,0,-5.76,-3.05,-2.68,-2.96
1453.649006,1567439638,27410,0,-6.0,-2.96,-2.77,-2.87
1454.217006,1568007638,27420,0,-6.0,-3.05,-2.68,-2.87
1454.785005,1568575637,27430,0,-6.0,-2.96,-2.77,-2.87
1455.353005,1569143637,27440,0,-6.0,-3.05,-2.77,-2.96
1455.921005,1569711637,27450,0,-6.0,-3.05,-2.68,-2.96
1456.491255,1570281887,27460,0,-6.0,-2.96,-2.77,-2.96
1457.059006,1570849638,27470,0,-6.0,-3.05,-2.77,-2.96
1457.627006,1571417638,27480,0,-6.0,-2.96,-2.77,-2.87
1458.195005,1571985637,27490,0,-5.76,-3.05,-2.77,-2.96
1458.763005,1572553637,27500,0,-6.0,-3.05,-2.68,-2.96
1459.331005,1573121637,27510,0,-6.0,-3.05,-2.87,-2.96
1459.899006,1573689638,27520,0,-6.0,-3.05,-2.77,-2.96
1460.467006,1574257638,27530,0,-6.0,-3.05,-2.87,-2.96
1461.035006,1574825638,27540,0,-6.0,-3.05,-2.77,-2.96
1461.603008,1575393640,27550,0,-6.0,-3.05,-2.87,-2.96
1462.171008,1575961640,27560,0,-5.76,-3.05,-2.77,-2.96
1462.739008,1576529640,27570,0,-6.0,-3.05,-2.77,-2.96
1463.309229,1577099861,27580,0,-6.0,-3.05,-2.68,-2.87
1463.877008,1577667640,27590,0,-6.0,-3.05,-2.77,-2.87
1464.445007,1578235639,27600,0,-6.0,-3.05,-2.77,-2.96
1465.013007,1578803639,27610,0,-6.0,-3.05,-2.68,-2.96
1465.581008,1579371640,27620,0,-6.0,-3.05,-2.87,-2.87
1466.149006,1579939638,27630,0,-5.76,-2.96,-2.77,-2.87
1466.717008,1580507640,27640,0,-6.0,-2.96,-2.77,-2.96
1467.285006,1581075638,27650,0,-6.0,-3.05,-2.77,-2.87
1467.853008,1581643640,27660,0,-6.0,-3.05,-2.77,-2.87
1468.421008,1582211640,27670,0,-6.0,-2.96,-2.77,-2.96
1468.989008,1582779640,27680,0,-6.0,-2.96,-2.77,-2.87
1469.559206,1583349838,27690,0,-6.0,-3.05,-2.77,-2.96
1470.127008,1583917640,27700,0,-6.0,-3.05,-2.77,-2.96
1470.695007,1584485639,27710,0,-5.76,-2.96,-2.87,-2.96
1471.831008,1585621640,27730,0,-6.0,-3.05,-2.77,-2.96
1472.399008,1586189640,27740,0,-6.0,-2.96,-2.77,-2.96
1472.967006,1586757638,27750,0,-6.0,-3.05,-2.77,-2.96
1473.535008,1587325640,27760,0,-6.0,-3.05,-2.77,-2.87
1474.103007,1587893639,27770,0,-6.0,-2.96,-2.77,-2.96
1474.671008,1588461640,27780,0,-6.0,-2.96,-2.77,-2.87
1475.239008,1589029640,27790,0,-6.0,-3.05,-2.87,-2.87
1476.945006,1590735638,27820,0,-6.0,-2.96,-2.77,-2.96
1477.513005,1591303637,27830,0,-6.0,-3.05,-2.77,-2.96
1478.081005,1591871637,27840,0,-5.76,-3.05,-2.77,-2.96
1478.649006,1592439638,27850,0,-6.0,-3.05,-2.77,-2.87
1479.217006,1593007638,27860,0,-6.0,-3.05,-2.77,-2.96
1479.785006,1593575638,27870,0,-5.76,-2.96,-2.77,-2.96
1480.353006,1594143638,27880,0,-6.0,-3.05,-2.77,-2.87
1480.921006,1594711638,27890,0,-6.0,-3.05,-2.77,-2.96
1482.057005,1595847637,27910,0,-6.0,-3.05,-2.87,-2.87
1482.627275,1596417907,27920,0,-6.0,-3.05,-2.77,-3.05
1483.195006,1596985638,27930,0,-6.0,-3.15,-2.77,-2.96
1483.763006,1597553638,27940,0,-6.0,-3.05,-2.77,-2.87
1484.331006,1598121638,27950,0,-6.0,-3.05,-2.77,-2.96
1484.899005,1598689637,27960,0,-6.0,-3.05,-2.77,-2.87
1485.467006,1599257638,27970,0,-6.0,-3.05,-2.77,-2.87
1486.035005,1599825637,27980,0,-6.23,-2.96,-2.77,-2.96
1486.603006,1600393638,27990,0,-6.0,-3.05,-2.77,-2.96
1487.171006,1600961638,28000,0,-6.0,-3.05,-2.77,-2.96
1487.739006,1601529638,28010,0,-6.0,-3.05,-2.77,-2.87
1488.307006,1602097638,28020,0,-6.0,-3.05,-2.77,-2.87
1488.87725,1602667882,28030,0,-6.0,-3.05,-2.77,-2.96
1489.445006,1603235638,28040,0,-6.0,-3.15,-2.77,-2.96
1490.013005,1603803637,28050,0,-6.0,-3.05,-2.77,-2.96
1490.581008,1604371640,28060,0,-6.0,-2.96,-2.77,-2.87
1491.149008,1604939640,28070,0,-6.0,-2.96,-2.77,-2.87
1492.285008,1606075640,28090,0,-5.76,-3.05,-2.77,-2.96
1492.853008,1606643640,28100,0,-6.0,-3.05,-2.77,-2.96
1494.557008,1608347640,28130,0,-6.0,-3.05,-2.77,-2.96
1495.12724,1608917872,28140,0,-6.0,-3.05,-2.68,-2.87
1495.695008,1609485640,28150,0,-5.76,-3.05,-2.77,-2.87
1496.263008,1610053640,28160,0,-6.0,-3.05,-2.68,-2.87
1496.831008,1610621640,28170,0,-6.0,-3.05,-2.77,-2.87
1497.399006,1611189638,28180,0,-6.0,-3.05,-2.77,-2.87
1497.967007,1611757639,28190,0,-6.0,-3.05,-2.77,-2.96
1498.535008,1612325640,28200,0,-6.0,-3.05,-2.77,-2.96
1499.103008,1612893640,28210,0,-6.0,-2.96,-2.77,-2.96
1499.671008,1613461640,28220,0,-5.76,-3.05,-2.87,-2.96
1500.239008,1614029640,28230,0,-5.76,-3.05,-2.68,-2.87
1500.807008,1614597640,28240,0,-5.76,-2.96,-2.77,-2.87
1501.375008,1615165640,28250,0,-6.0,-3.05,-2.87,-2.96
1501.945008,1615735640,28260,0,-6.0,-3.05,-2.77,-2.96
1502.513008,1616303640,28270,0,-5.76,-3.05,-2.77,-2.87
1506.489006,1620279638,28340,0,-5.76,-2.96,-2.77,-2.96
1507.057006,1620847638,28350,0,-6.0,-3.05,-2.87,-2.87
1507.625006,1621415638,28360,0,-6.0,-2.96,-2.77,-2.96
1508.195301,1621985933,28370,0,-6.0,-2.96,-2.77,-2.87
1508.763006,1622553638,28380,0,-5.76,-3.05,-2.68,-2.96
1509.331006,1623121638,28390,0,-6.0,-2.96,-2.77,-2.96
1511.035005,1624825637,28420,0,-6.0,-2.87,-2.68,-2.87
1511.603006,1625393638,28430,0,-5.76,-2.96,-2.68,-2.87
1512.171006,1625961638,28440,0,-6.0,-3.05,-2.77,-2.96
1512.739005,1626529637,28450,0,-5.76,-3.05,-2.68,-2.96
1513.307006,1627097638,28460,0,-6.0,-3.05,-2.87,-2.96
1513.875005,1627665637,28470,0,-6.0,-2.96,-2.77,-2.96
1514.445284,1628235916,28480,0,-6.0,-2.96,-2.77,-2.87
